price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,city
600000.0,2.0,1.0,910,2002,1.5,0,0,3,1900,2005,Seattle
406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1928,0,Seattle
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1948,1985,Seattle
1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,1990,2009,Sammamish
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1984,0,Sammamish
725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1959,0,Seattle
276000.0,1.0,0.75,370,1801,1.0,0,0,5,1923,0,Seattle
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,1975,0,Issaquah
375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1977,0,Kent
2300000.0,4.0,4.75,3970,9778,2.0,0,2,4,1928,0,Seattle
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1961,2001,Kent
1565000.0,4.0,2.75,2970,12750,1.5,0,1,4,1918,1986,Bellevue
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2001,0,Renton
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,2003,0,Maple Valley
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1963,0,Seattle
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,2005,0,Redmond
482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1989,0,Sammamish
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2002,0,Redmond
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1962,0,Bellevue
2367000.0,3.0,2.25,3530,17450,1.0,1,3,3,1930,1993,Mercer Island
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1966,0,Redmond
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1921,2000,Seattle
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,1910,0,Seattle
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,1987,0,Bellevue
476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1945,2013,Seattle
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1945,0,Seattle
1356925.0,4.0,3.5,4270,5800,2.0,0,3,5,1937,0,Seattle
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2008,0,Issaquah
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2014,0,Maple Valley
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2014,0,Auburn
825000.0,4.0,2.75,3990,6637,2.0,0,0,3,2003,0,Redmond
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2006,0,Auburn
640000.0,2.0,2.25,1540,965,3.0,0,0,3,2007,0,Seattle
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,2008,0,Seattle
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,2012,1912,Seattle
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2013,1923,North Bend
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,2008,0,Kirkland
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1985,0,Bellevue
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,1920,1979,Seattle
310000.0,2.0,1.0,700,3000,1.0,0,0,4,1918,1974,Seattle
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1970,2014,Seattle
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1960,2012,Seattle
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1993,0,Bothell
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1983,2009,Kirkland
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1975,0,Kent
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,1951,1999,Mercer Island
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1991,0,Kent
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,1984,0,Bellevue
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1973,0,Redmond
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1947,2012,Seattle
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1950,1992,Normandy Park
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1983,2009,Woodinville
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,1982,0,SeaTac
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1965,1993,Burien
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1905,2010,Seattle
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1967,0,Bellevue
605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1961,0,Kenmore
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,2008,0,Redmond
700000.0,3.0,2.5,2490,23891,2.0,0,0,3,1993,0,Redmond
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1956,0,Seattle
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2002,0,Maple Valley
250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1984,0,Kent
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2002,0,Kent
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1991,0,Des Moines
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1942,1999,Seattle
411000.0,4.0,2.0,2370,76665,2.0,0,0,4,1978,2000,Auburn
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1922,2008,Seattle
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1948,0,Shoreline
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,1990,0,Bothell
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2002,0,Des Moines
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,2002,0,Auburn
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1994,0,Seattle
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1987,2000,Kirkland
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1974,0,Issaquah
339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1984,0,Kent
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,1963,0,Shoreline
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,1977,0,Seattle
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1924,0,Seattle
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1927,0,Seattle
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1956,0,Seattle
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1981,0,Kirkland
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1987,2000,Seattle
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1968,1997,Tukwila
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1906,1990,Seattle
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1923,0,Seattle
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,2004,2003,Kent
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1965,0,Redmond
1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,1966,0,Clyde Hill
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1947,2012,Shoreline
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2003,0,Kent
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1928,1954,Seattle
2271150.0,4.0,3.25,4040,18916,1.0,0,0,4,1954,1979,Medina
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,1998,2006,Snoqualmie
496000.0,2.0,1.0,900,9260,1.0,0,0,3,1946,0,Seattle
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,2006,0,Seattle
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1962,0,Seattle
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1992,0,Maple Valley
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,1980,0,Kent
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1979,0,Kirkland
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1918,0,Seattle
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1962,2003,Seattle
2147500.0,3.0,3.5,4660,5500,2.0,0,4,5,1909,1988,Seattle
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1978,0,Bellevue
1411600.0,2.0,2.5,3180,9400,2.0,0,4,5,1985,0,Bellevue
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1933,0,Seattle
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1954,2005,Shoreline
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1962,2003,Renton
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,2014,0,Issaquah
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2014,0,Seattle
334500.0,2.0,1.5,830,1858,2.0,0,0,3,2005,0,Seattle
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2013,1923,North Bend
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2014,0,Auburn
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2005,0,Bellevue
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,2010,0,Maple Valley
265050.0,2.0,1.5,800,2119,2.0,0,0,3,2008,0,Seattle
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,2006,0,Issaquah
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,2013,1923,Redmond
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,1995,0,Auburn
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2000,0,Seattle
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1969,0,Kent
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,1968,0,Mercer Island
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,1995,0,Kirkland
835000.0,4.0,4.25,4930,25714,2.0,0,0,3,2005,0,Auburn
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1967,2011,Renton
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1959,0,Auburn
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2001,0,Kent
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,1989,0,Bellevue
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1963,0,Shoreline
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,1950,2008,Renton
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1962,0,Tukwila
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1955,2005,Seattle
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1954,1979,Bellevue
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,1945,0,Seattle
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2005,0,Seattle
1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,2000,0,Redmond
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1960,2012,Burien
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1966,0,Auburn
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1969,0,Redmond
1195000.0,5.0,3.0,3420,18129,2.0,0,0,3,1952,2005,Mercer Island
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1977,2004,Shoreline
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,2002,0,Kirkland
1875000.0,4.0,3.25,3930,10929,2.0,0,0,3,2006,0,Bellevue
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1940,0,Seattle
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1997,0,Auburn
390000.0,4.0,2.0,1900,76877,1.0,0,0,3,2004,2003,Kent
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1989,0,Bellevue
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,1986,0,Federal Way
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1960,0,Mercer Island
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,1997,0,Seattle
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1909,1988,Seattle
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1959,0,Renton
1755000.0,3.0,2.0,2360,4800,2.0,0,0,3,1909,2014,Seattle
1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,1969,0,Sammamish
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1955,2005,Bellevue
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1943,0,Seattle
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1948,1994,Burien
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1908,1988,Seattle
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1962,0,Federal Way
395000.0,4.0,2.75,2640,35070,1.5,0,0,3,1963,2008,Kent
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1959,1989,Bellevue
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1958,2004,Seattle
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1972,0,Kirkland
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1923,1998,Seattle
1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,1999,0,Seattle
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,2006,0,Seattle
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1977,2004,Seattle
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1948,1994,Shoreline
1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,1978,2000,Bellevue
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1970,2014,Bellevue
255000.0,2.0,1.5,920,1598,2.0,0,0,3,1995,0,Seattle
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1978,0,Redmond
370000.0,2.0,1.0,860,5040,1.0,0,0,3,1956,2001,Seattle
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,2004,2003,Maple Valley
100000.0,2.0,0.75,660,5240,1.0,0,0,4,1912,1989,Kent
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,2000,0,Kirkland
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,1975,0,Redmond
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1977,0,Bothell
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,1999,0,Burien
975000.0,6.0,2.75,2520,54160,2.0,1,4,3,1954,2005,Seattle
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,1961,2004,Mercer Island
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,2005,0,Seattle
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2006,0,Renton
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2001,0,Snoqualmie
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,2014,0,Seattle
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,2007,0,Seattle
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,2011,0,Issaquah
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,2008,0,Renton
2351956.0,4.0,4.25,5010,19412,2.0,0,1,3,2014,0,Mercer Island
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2014,0,Renton
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1960,0,Kirkland
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2003,0,Issaquah
1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,2004,2003,Seattle
1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,1937,0,Seattle
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1953,0,Seattle
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1984,0,Seattle
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1995,0,Seattle
1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,1917,2005,Seattle
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1975,0,Kirkland
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,2014,0,Redmond
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1981,2013,Seattle
404950.0,4.0,2.25,2340,217014,1.0,0,0,4,1982,2011,Auburn
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,1918,0,Seattle
195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1910,0,Issaquah
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,1977,0,Kenmore
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1961,2004,Federal Way
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1930,1997,Seattle
870000.0,4.0,3.0,3040,36246,1.5,0,0,3,1923,2014,Sammamish
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1908,0,Seattle
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,1981,2013,Woodinville
670000.0,6.0,3.0,4050,36171,2.0,0,0,4,1970,0,Issaquah
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1985,0,Seattle
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,1960,2012,Renton
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1959,0,Bellevue
300000.0,3.0,1.0,930,5160,1.5,0,0,5,1919,1934,Seattle
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1931,0,Tukwila
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1979,2014,Seattle
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1952,0,Bellevue
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1981,0,Federal Way
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,2004,2003,Redmond
335950.0,2.0,1.5,800,5192,1.0,0,0,5,1951,0,Seattle
215000.0,3.0,1.0,960,9563,1.0,0,0,5,1967,0,Federal Way
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2002,0,Renton
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1950,2005,Kenmore
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1918,1985,Enumclaw
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1908,0,Seattle
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1969,0,Woodinville
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1953,0,Seattle
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1948,1985,Seattle
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1902,0,Seattle
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,1990,2009,Sammamish
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1926,2003,Seattle
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1993,0,Kenmore
536000.0,2.0,1.5,1130,746,2.0,0,0,3,2009,0,Seattle
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,1980,0,Redmond
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1960,2001,Shoreline
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1971,0,Redmond
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,1985,0,Sammamish
1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,1997,0,Bellevue
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1954,2005,Renton
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,2011,0,Issaquah
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,1910,0,Seattle
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,1984,0,Des Moines
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1977,0,Kirkland
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1968,0,Auburn
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1989,0,Sammamish
1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,1946,1989,Seattle
670000.0,5.0,2.5,2860,68519,2.0,0,0,5,1958,0,Snoqualmie
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1967,0,Mercer Island
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1963,0,Kirkland
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,2004,2003,Snoqualmie
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,0,Seattle
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,1924,0,Seattle
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,1967,0,Woodinville
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,1987,2000,Redmond
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1967,0,Auburn
170500.0,2.0,1.0,1060,7700,1.0,0,0,3,1981,2013,Renton
391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1993,0,North Bend
296475.0,3.0,2.5,1520,4170,2.0,0,0,3,2004,2003,Maple Valley
1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,1925,0,Seattle
888550.0,3.0,2.5,3540,38322,2.0,0,0,3,1989,0,Redmond
1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,1987,0,Redmond
328000.0,3.0,2.0,2250,7904,1.5,0,0,3,1998,2006,Auburn
300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2007,0,Kent
500000.0,3.0,2.5,1720,3012,2.0,0,0,3,2011,0,Seattle
494815.0,3.0,2.5,1910,2091,2.0,0,0,3,2014,0,Issaquah
378000.0,3.0,2.5,1601,2491,3.0,0,0,3,2007,0,Seattle
505000.0,2.0,2.25,1060,1209,2.0,0,0,3,2006,0,Seattle
680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2005,0,Issaquah
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2014,0,Maple Valley
510000.0,3.0,2.5,1420,1237,3.0,0,0,3,2014,0,Seattle
1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,2013,1923,Seattle
374000.0,2.0,1.5,1260,1575,2.0,0,0,3,2001,0,Seattle
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,2009,0,Renton
230000.0,3.0,1.75,1140,1201,2.0,0,0,3,2014,0,Seattle
527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1968,0,Bellevue
438000.0,2.0,2.0,1270,1372,3.0,0,0,3,2000,0,Seattle
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,1978,2000,Sammamish
1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2006,0,Normandy Park
439000.0,4.0,2.25,2570,9503,2.0,0,0,3,1980,0,Bothell
315000.0,2.0,1.0,1080,2674,1.0,0,0,4,1919,1985,Seattle
765000.0,4.0,4.0,3010,7221,2.0,0,0,3,2004,2003,Sammamish
332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1979,2014,Auburn
600000.0,3.0,2.25,1900,46609,1.5,0,0,4,1969,0,Woodinville
378500.0,3.0,2.5,2860,43821,2.0,0,0,4,1990,0,Auburn
190000.0,3.0,1.0,910,10575,1.0,0,0,4,1968,0,Federal Way
645000.0,4.0,2.5,2850,37522,2.0,0,0,3,1987,2000,Sammamish
780000.0,2.0,2.5,2560,2500,2.0,0,0,5,1901,0,Seattle
370000.0,3.0,1.75,1570,16817,2.0,0,0,3,1982,0,North Bend
875000.0,4.0,3.5,3110,108464,2.0,0,2,4,1979,0,Sammamish
1049000.0,4.0,3.75,4740,126759,2.0,0,0,4,1991,0,Issaquah
479000.0,3.0,1.0,1340,13750,1.0,0,0,4,1955,2009,Bellevue
245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1978,0,Federal Way
542000.0,3.0,1.75,1070,8030,1.0,0,0,3,1966,2014,Redmond
557500.0,3.0,2.25,1820,9670,2.0,0,0,3,1984,0,Redmond
480000.0,2.0,1.0,1060,3040,1.0,0,0,3,1924,2011,Seattle
330000.0,3.0,2.25,2220,4060,1.0,0,0,3,1993,0,Seattle
160000.0,3.0,1.0,1350,8700,1.5,0,0,3,1942,1999,SeaTac
695500.0,5.0,2.75,2510,9180,1.0,0,1,4,1975,0,Redmond
235500.0,5.0,2.5,2340,13713,1.0,0,0,2,1967,0,Federal Way
326500.0,3.0,1.0,1060,7920,1.0,0,0,4,1968,0,Seattle
300000.0,4.0,2.5,2200,8065,2.0,0,0,3,1998,2006,Kent
267000.0,3.0,1.0,1400,8100,1.5,0,0,3,1944,0,Seattle
292600.0,3.0,1.5,1520,7123,1.0,0,0,4,1959,0,Renton
362000.0,5.0,3.0,1810,3000,2.0,0,0,3,1998,2006,Seattle
1087500.0,2.0,2.0,2360,11340,1.5,0,0,3,1997,0,Mercer Island
357562.0,2.0,1.75,1210,1032,2.0,0,0,3,2014,0,Issaquah
789900.0,3.0,2.5,3420,25150,1.0,0,0,4,1987,0,Bellevue
513000.0,3.0,2.5,1810,4592,2.0,0,0,3,1992,0,Issaquah
336000.0,3.0,2.25,2760,10160,1.0,0,0,3,1969,2010,Renton
560000.0,4.0,2.25,1950,9800,1.0,0,0,3,1968,1997,Kirkland
1150000.0,3.0,2.5,3830,48743,2.0,0,0,3,1991,0,Bellevue
410000.0,4.0,2.25,2060,7283,1.0,0,0,3,1963,2013,Shoreline
371500.0,3.0,1.0,1650,6400,1.0,0,0,4,1954,1979,Seattle
368000.0,4.0,1.75,2100,11942,1.0,0,0,3,1964,2000,Seattle
650000.0,4.0,3.0,3720,57499,1.0,0,0,3,2003,0,Carnation
308950.0,4.0,2.5,1920,8562,2.0,0,2,4,1994,0,Enumclaw
440000.0,3.0,2.0,1860,217800,2.0,0,2,3,1998,2006,Renton
630000.0,2.0,2.5,2290,3507,2.0,0,0,3,2005,0,Issaquah
228950.0,3.0,1.75,1200,9085,1.0,0,0,4,1968,0,Federal Way
782000.0,4.0,3.5,5270,53428,2.0,0,0,3,2004,2003,Renton
245000.0,3.0,2.5,1600,2788,2.0,0,0,4,1992,0,Kent
410000.0,4.0,2.5,2560,4020,2.0,0,0,3,2006,0,Maple Valley
427550.0,2.0,1.0,880,4000,1.0,0,0,3,1940,1996,Seattle
235000.0,2.0,1.0,1020,7920,1.0,0,0,3,1939,1969,Seattle
210000.0,3.0,2.0,960,9380,1.0,0,0,3,1949,1998,Seattle
485000.0,4.0,2.25,1900,7200,1.0,0,0,3,1977,2004,Seattle
410000.0,3.0,2.0,1320,6000,1.5,0,0,4,1920,0,Seattle
435000.0,4.0,2.75,2230,9640,1.0,0,0,3,1998,2006,Seattle
300000.0,3.0,1.0,1150,7314,1.0,0,0,3,1960,2012,Bellevue
455000.0,4.0,3.5,3440,6000,2.0,0,0,4,2002,0,Normandy Park
210000.0,3.0,1.0,1070,8179,1.0,0,0,3,1949,1998,Seattle
1050000.0,4.0,2.75,2250,3433,1.5,0,0,3,1927,2013,Seattle
458400.0,4.0,2.5,1910,10300,1.0,0,0,3,1921,1968,Shoreline
390000.0,3.0,1.75,1180,16552,1.0,0,0,4,1967,0,Woodinville
148226.0,3.0,1.0,1400,7360,1.0,0,0,4,1968,0,Auburn
711600.0,4.0,3.0,3580,9316,2.5,0,0,3,1991,0,Bellevue
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,1985,0,Federal Way
613000.0,2.0,2.0,1170,1890,1.5,0,1,4,1927,0,Seattle
592350.0,2.0,2.0,1570,4665,1.0,0,0,3,2006,0,Redmond
232000.0,3.0,1.5,1460,15000,1.0,0,0,3,1966,1963,Auburn
250000.0,3.0,1.75,1140,10400,1.0,0,0,4,1983,0,Milton
115000.0,1.0,2.0,1150,9812,1.0,0,0,4,1962,0,Auburn
1115000.0,4.0,2.5,3180,31931,1.0,0,0,4,1978,2000,Bellevue
585000.0,4.0,2.5,2630,6185,2.0,0,0,3,1999,0,Renton
580000.0,3.0,2.25,1940,5980,1.0,0,0,3,1987,2000,Issaquah
165000.0,1.0,1.0,850,8050,1.0,0,0,2,1906,0,Seattle
430000.0,3.0,2.0,1550,6039,1.0,0,0,5,1942,0,Seattle
383000.0,3.0,2.25,2090,15000,1.0,0,0,3,1961,2004,North Bend
1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,2006,0,Seattle
201500.0,3.0,1.0,1320,5000,1.5,0,0,3,1912,1994,Seattle
